id,created,text,lat,long,category,geom
7.06859e+17,3/7/2016 15:07,18:07 i wonder what the MD for @KenyaRailways_ does in the office the whole day. The trains are in a bad state and always late via @AceRod3,NONE,NONE,rain,SRID=4326;POINT(NONE NONE)
7.06858e+17,3/7/2016 15:05,18:05 @maringamichael that turn off to capital center should be closed.thats a blackspot.@KideroEvans via @olemuturi,-1.31692,36.834179999999996,NONE,SRID=4326;POINT(-1.31692 36.83418)
7.06858e+17,3/7/2016 15:04,18:04 uhuru highway kameshika mbaya  https://t.co/PA31SyPKrN via @ituieryq,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06858e+17,3/7/2016 15:03,"18:02 #General Outbound traffic on Mombasa Road building up at Capital Center due to accident, inb~more ⇢ https://t.co/trsqK3jpVE via ^admin",-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.06857e+17,3/7/2016 15:01,18:01 Wah accident involving a benz and a probox causing heavy traffic in Mombasa rd via @Be_coss,-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.06857e+17,3/7/2016 15:00,18:00 severe accident at capital centre stage Msa road..involving a saloon car and a nissan motorists watch out via @MykKioko,-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.06857e+17,3/7/2016 14:59,17:59 Accident along Msa. Rd. Near Capital Center.  https://t.co/KiOtWblfcv via @maringamichael,-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.06856e+17,3/7/2016 14:55,17:55 Traffic along Mombasa Rd near Airport view hotel  https://t.co/DlSj2tLgET via @Be_coss,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06856e+17,3/7/2016 14:54,"17:54 the students buy exams,the politicians buy votes,and now the Chinese are buying time on th~more ⇢ https://t.co/noymvdXK0D via @AceRod3",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06855e+17,3/7/2016 14:53,17:53 There is an accident by Capital Centre as you move towards the airport. Likely to be slow on Mombasa road shortly via @MMuendo,-1.37984,36.770278999999995,accident,SRID=4326;POINT(-1.37984 36.770279)
7.06855e+17,3/7/2016 14:52,17:52 accident outside Capital centre#redcross ambulance on site via @machosmall,-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.06855e+17,3/7/2016 14:52,"17:52 Beware of a ""bodaboda gang"" as you commute, especially along Mom~more ⇢ https://t.co/cmVwujTzfV https://t.co/d1Lt8R5YS0 via @SecurexEA",-1.37984,36.770278999999995,NONE,SRID=4326;POINT(-1.37984 36.770279)
7.06855e+17,3/7/2016 14:51,17:51 slowly moving towards bunyala ni nywee via @MykKioko,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06855e+17,3/7/2016 14:51,17:50 Enyewe wakipatwa na Nyoka atasema nini yawa!!  https://t.co/QKvBYcEHmU via @Matt_wafula,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06854e+17,3/7/2016 14:48,17:48 @ntsa_kenya @KideroEvans put a yellow box in majengo  https://t.co/qc94MlQp6S via @Smokinkaj,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06854e+17,3/7/2016 14:47,17:47 Kiambu road at standstill from Ridgeways as you head to Kiambu town via @NdutaWanjau,-1.22479,36.838621000000003,NONE,SRID=4326;POINT(-1.22479 36.838621)
7.06854e+17,3/7/2016 14:47,"17:47 #WaiyakiWay Outbound traffic backed up heavily towards Westlands, eases moderately through A~more ⇢ https://t.co/PFA0P9v0Z8 via ^admin",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06854e+17,3/7/2016 14:47,17:47 @PresidentKE used a helicopter from JKIA to State House. @EddyKavai via @Murithi_Kinyua,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06854e+17,3/7/2016 14:47,17:47 hii saitan ya ngong road isidwe!! via @Jibbs_torrey,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06854e+17,3/7/2016 14:47,17:46 uhuru highway to tao moving fast thanks to Kenya one via @MykKioko,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06853e+17,3/7/2016 14:46,17:46 Surely @UKenyatta we've been stuck in traffic for almost 2hrs no~more ⇢ https://t.co/dr2dDN3nO1 https://t.co/swmEjlmAI2 via @EddyKavai,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06853e+17,3/7/2016 14:44,17:44 kenya one past uhuru highway..but orezo plan kufly from jkia hadi stato this jam is sooo big via @MykKioko,-1.180448,36.939087999999998,traffic,SRID=4326;POINT(-1.180448 36.939088)
7.06853e+17,3/7/2016 14:44,17:44 #trafficrules in Kenya aply to comn ctzen but not to govt officials and their friends?GK'~more ⇢ https://t.co/kTlBPyT4dH via @phylabra,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06853e+17,3/7/2016 14:44,17:44 #HonestlyIDontLikeHow Passengers let reckless drivers take them to early graves via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06853e+17,3/7/2016 14:43,17:43 ngong road towards city mortuary roundabout at a gridlock not moving at all via @Jibbs_torrey,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.06853e+17,3/7/2016 14:43,17:43 #goteana barabara cheee @djblingghetto enterprise rd iko nywee via @stevemtua,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06853e+17,3/7/2016 14:43,17:43 kwani watu washalipwa...one hour from tao to westie..jam jam!! via @BrianWamugi,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.06853e+17,3/7/2016 14:43,17:43 How is thika road sai nko town bado via @adudito,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06852e+17,3/7/2016 14:40,"17:40 Kenya 1 on his way back, now on Mombasa road , poleni mlio town via @shikohtwit",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06852e+17,3/7/2016 14:40,17:39 #HonestlyIDontLikeHow we beg people to drive safely yet it is their life we are talking here via @kenyan_pundit,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06851e+17,3/7/2016 14:36,17:36 kiambu road..moving slow.. From ridgeways to thindigua via @tymo09,-1.200181,36.835099,NONE,SRID=4326;POINT(-1.200181 36.835099)
7.06851e+17,3/7/2016 14:35,"17:35 Car in a ditch next to capital center, Mombasa Road via @shikohtwit",-1.31692,36.834179999999996,NONE,SRID=4326;POINT(-1.31692 36.83418)
7.0685e+17,3/7/2016 14:34,"17:34 Accident opposite Kobil station after Cabanas stage, outbound towards msa rd , towards TajMal all clear via @SayNo2MediaLies",-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.0685e+17,3/7/2016 14:33,"17:33 Mbagathi way near mortuary, traffic barely moving via @nbitrafficbot",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0685e+17,3/7/2016 14:31,17:31 #HonestlyIDontLikeHow Kenyan traffic police take bribes via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0685e+17,3/7/2016 14:31,"17:31 ngong Rd jam, kilimani Rd both sides jam denis pritt Rd packed, ring Rd towards yaya also jammed via @Petermusalia",-1.292211,36.787248999999996,traffic,SRID=4326;POINT(-1.292211 36.787249)
7.06849e+17,3/7/2016 14:30,17:29 Top speed on Ngong Rd  https://t.co/6pCxQPNpzP via @swankyLuo,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06849e+17,3/7/2016 14:27,"17:27 If you plan to use Elgon Road towards Bunyala/Nyayo stadium, look for alternatives  https://t.co/pdn3Uqs1pq via @kinyuaj",-1.304637,36.826557999999999,NONE,SRID=4326;POINT(-1.304637 36.826558)
7.06849e+17,3/7/2016 14:27,17:27 You in Mombasa Road and you want to go to Thika why come to CBD na kuna Eastern Bypass via @Derrican,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.06849e+17,3/7/2016 14:26,17:26 #HonestlyIDontLikeHow Kenyan drivers overtakes Carelessly hata kwa corner. . via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06848e+17,3/7/2016 14:25,17:25 #HonestlyIDontLikeHow cars behave like #chasecars tailing an ambulance trying to save a life on traffic jam via @KosgeiRonick,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.06848e+17,3/7/2016 14:24,"17:24 #MbagathiWay Traffic is building heavily around City Mortuary, very slow movement through Mo~more ⇢ https://t.co/F85a37gH6j via ^admin",-1.298708,36.802925000000002,NONE,SRID=4326;POINT(-1.298708 36.802925)
7.06848e+17,3/7/2016 14:22,17:22 @PoliceKE. are there people above the law? right outside @ntsa_kenya offices. people drivi~more ⇢ https://t.co/vJdFQL8OHR via @mukoran,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06848e+17,3/7/2016 14:22,17:22 kamukunji to muthurwa roundabout... Very slow  https://t.co/G6CAn4u8TH via @godfrey_kiragu,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.06847e+17,3/7/2016 14:22,17:22 Magadi Rd slow moving twds Rongai at MMU. It's raining! via @Dattygal,-1.37984,36.770278999999995,rain,SRID=4326;POINT(-1.37984 36.770279)
7.06847e+17,3/7/2016 14:22,17:22 @ntsa_kenya matatu madness..how long?  https://t.co/89Edi6nlaT via @Otachite,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06847e+17,3/7/2016 14:19,"17:19 Kenyatta- Ngong rd - NHIF - H/sellasie full to the brim
Kama hujatoka ngojea kiasi..... via @mosse07",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06847e+17,3/7/2016 14:19,17:19 something must be done to deal with goons who steal from vehicles along outering road @PoliceKE via @ndegeness,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06847e+17,3/7/2016 14:19,17:19 There's an accident involving a Mercedes and a Toyota on Eastern b~more ⇢ https://t.co/R6d5FFizU4 https://t.co/eLuuAEfABp via @Mlaanoi,-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.06846e+17,3/7/2016 14:18,"17:18 Uhuru Highway from Laico Regency towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.06846e+17,3/7/2016 14:17,"17:17 Uhuru Highway from GPO, Kenyatta Avenue towards University Way is moving at the moment. #Ma3RouteCheck",-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.06846e+17,3/7/2016 14:17,17:16 Traffic on Msa road is 'abnormally' flowing ... Too unusual 😂😂😂 traffic police everywhere. via @bonnybonnita,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06846e+17,3/7/2016 14:16,17:16 #HonestlyIDontLikeHow matatus overlap on Jogoo Rd via @Yenaris254,-1.28714,36.95308,NONE,SRID=4326;POINT(-1.28714 36.95308)
7.06846e+17,3/7/2016 14:16,17:16 Kenyatta Avenue from Processional Way Junction towards CBD is moving at the moment. #Ma3RouteCheck,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.06846e+17,3/7/2016 14:16,17:16 #HonestlyIDontLikeHow Umoinner is reclessly driven on Jogoo Road. via @lagaless,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06846e+17,3/7/2016 14:16,17:16 GK overlapping  https://t.co/GAHMzN9AJb via @Smokinkaj,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06846e+17,3/7/2016 14:16,17:16 Uhuru highway is not moving an inch from railway to kobil via @MykKioko,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06846e+17,3/7/2016 14:16,17:15 Argwings Kodhek Road from Yaya towards Chaka Road junction is moving at the moment. #Ma3RouteCheck,-1.292211,36.787248999999996,NONE,SRID=4326;POINT(-1.292211 36.787249)
7.06846e+17,3/7/2016 14:15,17:15 Waiyaki way you beauty!!! via @mckennarific,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06846e+17,3/7/2016 14:15,17:15 Argwings Kodhek Road from Chaka Road junction towards Yaya is moving at the moment. #Ma3RouteCheck,-1.292211,36.787248999999996,NONE,SRID=4326;POINT(-1.292211 36.787249)
7.06846e+17,3/7/2016 14:14,17:14 Haile Selassie Avenue from Uhuru Highway towards Railways is moving at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:14,17:14 DO NOT enter majengo standstill via @Smokinkaj,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:14,"17:13 #LangataRoad Inbound traffic building heavily from Bypass towards Tmall, moderate speed from~more ⇢ https://t.co/zfw4icdSt8 via ^admin",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:14,17:13 Mbagathi road hellish towards langata road via @ogee_one,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:13,17:13 Kenyatta Avenue from CBD towards GPO is moving at the moment. #Ma3RouteCheck,-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.06845e+17,3/7/2016 14:13,17:13 situation at junction Ngong road  https://t.co/rrmsVS7DEX via @denyoa,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.06845e+17,3/7/2016 14:12,17:12 Harambee Avenue from Ministry of Education towards Moi Avenue is moving at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:12,17:11 #MombasaRoad Inbound traffic flowing relatively well from Cabanas through GM towards Bellevu~more ⇢ https://t.co/vciGeGqiYy via ^admin,-1.330205,36.870267999999996,NONE,SRID=4326;POINT(-1.330205 36.870268)
7.06845e+17,3/7/2016 14:11,17:11 Langata road traffic cops are what I blame for the menace on this road. Hawana idea hata via @migetan,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:11,17:11 Mombasa Road from Simba Colt towards Ole Sereni is moving at the moment. #Ma3RouteCheck,-1.3257544,36.848187899999999,NONE,SRID=4326;POINT(-1.3257544 36.8481879)
7.06845e+17,3/7/2016 14:11,17:11 Gah vehicles on Ngong Rd are not moving yaani via @KisangJanet,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06845e+17,3/7/2016 14:10,17:10 Uhuru Highway from Museum Hill towards University Way roundabout is moving at the moment. #Ma3RouteCheck,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.06844e+17,3/7/2016 14:10,17:10 Aki ya mama Lang'ata Road via @sircalic,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06844e+17,3/7/2016 14:10,"17:09 Uhuru Highway from Harambee Avenue Junction towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.06844e+17,3/7/2016 14:09,17:09 Uhuru Highway from Nyayo stadium towards Haile Selassie Avenue is moving at the moment. #Ma3RouteCheck,-1.304637,36.826557999999999,NONE,SRID=4326;POINT(-1.304637 36.826558)
7.06844e+17,3/7/2016 14:08,17:08 Kipande Road junction towards Museum Hill is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE,SRID=4326;POINT(-1.273477 36.813378)
7.06844e+17,3/7/2016 14:07,17:07 Harambee Avenue from Moi Avenue towards Parliament Road is moving at the moment. #Ma3RouteCheck,-1.290602,36.819445999999999,NONE,SRID=4326;POINT(-1.290602 36.819446)
7.06844e+17,3/7/2016 14:07,17:06 Uhuru Highway towards Nyayo stadium from Haile Selassie Avenue is moving at the moment. #Ma3RouteCheck,-1.304637,36.826557999999999,NONE,SRID=4326;POINT(-1.304637 36.826558)
7.06843e+17,3/7/2016 14:06,17:06 Mombasa Road from Capital Centre towards Eka Hotel is moving at the moment. #Ma3RouteCheck,-1.323662,36.844815999999994,NONE,SRID=4326;POINT(-1.323662 36.844816)
7.06843e+17,3/7/2016 14:06,17:06 Situation on Ngong Road outbound  https://t.co/TV1DvEROSH via @asunza,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06843e+17,3/7/2016 14:05,17:05 congestion being caused by town bound traffic at NHIF... H/sellasie to town from ngong rd.. Thick! via @mosse07,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06843e+17,3/7/2016 14:04,17:04 traffic at lusaka rd at standstill heading to DT Dobie roundabout via @t_muiruri,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.06843e+17,3/7/2016 14:04,17:04 Museum Hill headed towards Ojijo Road junction is moving at the moment. #Ma3RouteCheck,-1.273477,36.813378,NONE,SRID=4326;POINT(-1.273477 36.813378)
7.06843e+17,3/7/2016 14:04,17:04 Mombasa Road from Eka Hotel towards Capital Centre is moving at the moment. #Ma3RouteCheck,-1.323662,36.844815999999994,NONE,SRID=4326;POINT(-1.323662 36.844816)
7.06843e+17,3/7/2016 14:03,17:03 ronald ngala buddy but moving  https://t.co/PNOFnC6n48 via @awilo1985,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06843e+17,3/7/2016 14:03,"17:03 #NgongRoad Traffic out of town heavy towards City Mortuary, slows down again from Junction h~more ⇢ https://t.co/GJ2oOFKp5K via ^admin",-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.06843e+17,3/7/2016 14:03,17:03 Haile Selassie Avenue from Railways towards Uhuru Highway is slow and building up at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06842e+17,3/7/2016 14:02,17:02 Ngong Road from Kenyatta Hospital towards Kenyatta Avenue is slow and building up at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06842e+17,3/7/2016 14:01,"17:01 Ngong Road from Afya House through NHIF towards Kenyatta Hospital is very slow at the moment, heavy traffic! #Ma3RouteCheck",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.06842e+17,3/7/2016 14:01,17:00 Mombasa Road from Ole Sereni towards Simba Colt is moving at the moment. #Ma3RouteCheck,-1.3257544,36.848187899999999,NONE,SRID=4326;POINT(-1.3257544 36.8481879)
7.06842e+17,3/7/2016 14:00,"17:00 speed camera after garden city, Thika road into town... Mind ur speed downhill via @godfrey_kiragu",-1.234677,36.873342000000001,NONE,SRID=4326;POINT(-1.234677 36.873342)
7.06842e+17,3/7/2016 14:00,"17:00 #Ma3RouteCheck brought to you by @chlorideexide, jump-start your journey to zero car problems! Just #DialABattery on 0719080000.",-1.304765,36.856104999999999,NONE,SRID=4326;POINT(-1.304765 36.856105)
7.06842e+17,3/7/2016 14:00,16:59 Seems @UKenyatta is coming back. Significant police presence on Mombasa Rd inbound via @Mlaanoi,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06842e+17,3/7/2016 13:59,16:58 i hate it when im sitting in a mat and someone is staring at me the way i stare at menus... via @AceRod3,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06841e+17,3/7/2016 13:56,"16:55 Kangemi,mambo mazuri to tao @kbcradiotaifa via @tom_ondieki",-1.276678,36.813621000000005,NONE,SRID=4326;POINT(-1.276678 36.813621)
7.06839e+17,3/7/2016 13:50,16:50 At 0430 p.m.Outbound along ngong rd near met stn &amp; junction. Very busy but moving!  https://t.co/b0yHdHR65c via @dashcam_cnm,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.06838e+17,3/7/2016 13:46,"16:46 so the SGR is now nearly reaching naivasha, but the road construction between Donholm and taj mall is taking forever. via @AceRod3",-1.297518,36.886108,NONE,SRID=4326;POINT(-1.297518 36.886108)
7.06837e+17,3/7/2016 13:41,16:41 Mombasa Road is always clear when the President is about to land. Such bliss... but I can imagine the other roadsm via @Kamaitha,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06835e+17,3/7/2016 13:34,16:34 Its also illegal for a police officer to take the keys of your car from the ignition. via @EChekobei,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06835e+17,3/7/2016 13:32,16:31 Traffic police officers are notorious for impounding vehicles and insisting on taking th~more ⇢ https://t.co/RzhjQzzQKf via @EChekobei,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06834e+17,3/7/2016 13:27,16:27 Juja road at Moi air base Eastleigh traffic jam kurukambaya via @billgra24430114,-1.180448,36.939087999999998,traffic,SRID=4326;POINT(-1.180448 36.939088)
7.06834e+17,3/7/2016 13:26,16:26 almost forgot.. There's a pickup that has hit a tree on waiyaki way near safcom..heading to town. via @MburuSara,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.06833e+17,3/7/2016 13:23,"16:23 Car in ditch opposite Safaricom house, waiyaki way. Expect traffic  https://t.co/trvhbdhbwR via @tycoontraffic",-1.259496,36.786095000000003,NONE,SRID=4326;POINT(-1.259496 36.786095)
7.06832e+17,3/7/2016 13:21,16:20 Opposite Safaricom House Westlands  https://t.co/rZQGLsOc2k via @HonKariuki,-1.259496,36.786095000000003,NONE,SRID=4326;POINT(-1.259496 36.786095)
7.0683e+17,3/7/2016 13:12,16:12 juja Rd chaotic ....both ways to and fro town via @kingoriksteve,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06829e+17,3/7/2016 13:07,16:07 Do not over speed. Everybody needs somebody...  https://t.co/6tenT8WgF9 via @KateNdungu,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06828e+17,3/7/2016 13:06,16:06 what's going on mbs rd makarao wako full force via @zakhrahruty,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06828e+17,3/7/2016 13:06,16:06 @ntsa_kenya @KideroEvans marked roads are for safety and not a decoration....more then ~more ⇢ https://t.co/D72JiDc2Rn via @NaiKen1967,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06828e+17,3/7/2016 13:05,"16:05 juja Rd in chaos from St Theresas,,, avoid it via @kingoriksteve",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06826e+17,3/7/2016 12:58,"15:58 Bumps at nasicco, landhies road causing heavy traffic both sides #Mbusiinalionteketeke @liondeh via @roba_mnice",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.06825e+17,3/7/2016 12:53,15:53 Uhuru highway flowing.view from Hazina towers  https://t.co/zFA3XhekiB via @roadsvolunteer,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06822e+17,3/7/2016 12:39,"15:39 If the cops arrest a mute, do they still tell him he has the right to remain silent? via @ericnyaga",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06819e+17,3/7/2016 12:29,15:29 Avoid getting into South c using the Nairobi west route. The road from Mai mahiu to the~more ⇢ https://t.co/6xSZnPTQPG via @ArnoldNjue,-0.9903057,36.594226200000001,NONE,SRID=4326;POINT(-0.9903057 36.5942262)
7.06816e+17,3/7/2016 12:17,15:17 Cartoon Network is when ALL speed guns are placed in the city dual roads enforcing 50~more ⇢ https://t.co/05Mtx5dSSg via @harunmusyoki,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06816e+17,3/7/2016 12:16,15:16 Some makangas/conductors have loose nuts in their heads whatever drugs they take  https://t.co/DqbM919NMP via @njuguna254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06815e+17,3/7/2016 12:14,15:14 Traffic Offers at Pangani Underpass Thika Road. .ati wanatafuta makanga.  https://t.co/CquV7Z95Wb via @krissmoo,-1.266611,36.834617999999999,NONE,SRID=4326;POINT(-1.266611 36.834618)
7.06814e+17,3/7/2016 12:10,15:10 @PoliceKE we have been arrested at parklands &amp; they accuse of abusing them. David Nderitu is the arresting officer via @JanetMacharia,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06814e+17,3/7/2016 12:10,15:10 @osindewilson the accident happened at Ngata bridge area.not salgaa!!! via @hezron_mungai,-0.205627,35.848215000000003,accident,SRID=4326;POINT(-0.205627 35.848215)
7.06808e+17,3/7/2016 11:44,14:44 police have arrested passengers at Museum Hill and thrown us at a cell in parklands! Who can help?? via @JanetMacharia,-1.273477,36.813378,NONE,SRID=4326;POINT(-1.273477 36.813378)
7.06807e+17,3/7/2016 11:41,14:41 Ntsa n NCC have failed to arrest those motorists who jump traffic lights I bet that's the future of yellow boxes via @njuguna254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06807e+17,3/7/2016 11:40,14:40 Eastleigh Garage round about as usual slow but moving  https://t.co/Yv0asESV8x via @Eastleigh_KE,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06805e+17,3/7/2016 11:33,14:33 @NPSOfficial_KE @JBoinnet @bonifacemwangi anybody who has kids must read&amp;help raise ~more ⇢ https://t.co/rokddTQiwX via @SafeDrivingKE,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06805e+17,3/7/2016 11:31,"14:31 a stranded damsel in distress, needs help jump start her car, at Menelik Road, Kili~more ⇢ https://t.co/vI7yBDZmPA via @CHR_FredWambua",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06802e+17,3/7/2016 11:22,14:21 how's jogoo rd at the moment? via @john_kingoo,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.06801e+17,3/7/2016 11:18,"14:18 Uhuru Highway from Harambee Avenue Junction towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.06801e+17,3/7/2016 11:17,14:17 Kenyatta Avenue from CBD towards GPO is moving at the moment. #Ma3RouteCheck,-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.06801e+17,3/7/2016 11:16,14:16 Uhuru Highway from Museum Hill towards University Way roundabout is moving at the moment. #Ma3RouteCheck,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.06801e+17,3/7/2016 11:16,14:15 Mombasa Road from Simba Colt towards Ole Sereni is moving at the moment. #Ma3RouteCheck,-1.3257544,36.848187899999999,NONE,SRID=4326;POINT(-1.3257544 36.8481879)
7.068e+17,3/7/2016 11:15,14:15 How to drive through a yellow box junction:  https://t.co/CJWMP55gjm via @SafeWayRightWay,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.068e+17,3/7/2016 11:15,14:15 Kenyatta Avenue from Processional Way Junction towards CBD is moving at the moment. #Ma3RouteCheck,-1.298857,36.762126000000002,NONE,SRID=4326;POINT(-1.298857 36.762126)
7.068e+17,3/7/2016 11:13,14:13 Haile Selassie Avenue from Uhuru Highway towards Railways is moving at the moment. #Ma3RouteCheck,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.068e+17,3/7/2016 11:13,"14:12 Uhuru Highway from Laico Regency towards GPO, Kenyatta Avenue is moving at the moment. #Ma3RouteCheck",-1.285843,36.818917999999996,NONE,SRID=4326;POINT(-1.285843 36.818918)
7.068e+17,3/7/2016 11:12,14:12 @stanhopepunj langata road all clear now via @angela_kerubo,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.068e+17,3/7/2016 11:12,14:12 Mombasa Road from Ole Sereni towards Simba Colt is moving at the moment. #Ma3RouteCheck,-1.3257544,36.848187899999999,NONE,SRID=4326;POINT(-1.3257544 36.8481879)
